line_wavenumber,1/cm intensity,a.u.
0.0	0.0	
2863.9339	25896.6	
2842.441	19930.2	
2820.3159	18453.8	
2797.7167	20136.9	
2774.6434	24417.3	
2750.9379	29251.8	
2726.7584	33804.3	
2701.9467	36669.4	
2676.977	38420.5	
2651.059	40029.5	

2905.0233	25676.5	
2924.6198	18149.2	
2943.5842	17163.5	
2961.9164	18565.1	
2979.7745	21948.4	
2996.8424	26999.3	
3013.2782	32091.9	
3029.0818	36856.6	
3044.0953	40242.3	
3058.4766	41155.2	
