Wavelength Trans 
nm % 
480 58,2704015132033 
480,2 58,1607872359496 
480,4 58,1456708330132 
480,6 57,9644376152821 
480,8 57,7902979319732 
481 57,5928062946042 
481,2 57,5173101122031 
481,4 57,4254073860291 
481,6 57,2925032023127 
481,8 57,1887290184486 
482 57,1086286066682 
482,2 57,0790747306941 
482,4 56,8504386195374 
482,6 56,7452331924415 
482,8 56,5318558607586 
483 56,4180383275155 
483,2 56,410530059331 
483,4 56,3480986519345 
483,6 56,0941295158918 
483,8 56,0423792054002 
484 55,8604278914135 
484,2 55,7935545535835 
484,4 55,6585130742784 
484,6 55,4739285473133 
484,8 55,347450369534 
485 55,1655020830796 
485,2 55,0922411023299 
485,4 55,0306973411722 
485,6 54,8579698998941 
485,8 54,6880720185219 
486 54,6093767005844 
486,2 54,3881138357772 
486,4 54,3521597664551 
486,6 54,2135401117513 
486,8 54,0406792804121 
487 53,9361771299509 
487,2 53,8625017123066 
487,4 53,7382409907229 
487,6 53,6511048982394 
487,8 53,5455796454791 
488 53,3161025045845 
488,2 53,1861733284863 
488,4 53,1162073435637 
488,6 53,0710566222775 
488,8 52,9464456260107 
488,999999999999 52,818992603584 
489,199999999999 52,7112327055234 
489,399999999999 52,6034099584833 
489,599999999999 52,4642827903621 
489,799999999999 52,3141726261185 
489,999999999999 52,1868220827276 
490,199999999999 52,0702451747239 
490,399999999999 51,9367455921609 
490,599999999999 51,8299595442811 
490,799999999999 51,7784489313695 
490,999999999999 51,6496936860029 
491,199999999999 51,4727918293066 
491,399999999999 51,3442921728359 
491,599999999999 51,2613642532511 
491,799999999999 51,0656370913456 
491,999999999999 51,0311391251258 
492,199999999999 50,9182857227494 
492,399999999999 50,7621577158467 
492,599999999999 50,7141412550018 
492,799999999999 50,5656935854505 
492,999999999999 50,5287347141861 
493,199999999999 50,4347048080527 
493,399999999999 50,2354371884912 
493,599999999999 50,0568401257788 
493,799999999999 49,9085227453943 
493,999999999999 49,810509248008 
494,199999999999 49,8494984517525 
494,399999999999 49,7775409554158 
494,599999999999 49,5914165619058 
494,799999999999 49,4649800223992 
494,999999999999 49,3182730131184 
495,199999999999 49,2266619115717 
495,399999999999 49,1207705111249 
495,599999999999 49,014007440528 
495,799999999999 48,9361236343661 
495,999999999999 48,837630303551 
496,199999999999 48,7471332477013 
496,399999999999 48,6154204488807 
496,599999999999 48,5406358825619 
496,799999999999 48,4661289531531 
496,999999999999 48,3915499736703 
497,199999999999 48,2030067621459 
497,399999999999 48,1367022322617 
497,599999999999 48,0053511461001 
497,799999999999 47,9431483810215 
497,999999999999 47,8603212294341 
498,199999999999 47,7449592451304 
498,399999999999 47,6598139064218 
498,599999999999 47,4537026227076 
498,799999999999 47,4230564651138 
498,999999999999 47,337767130974 
499,199999999999 47,214830749269 
499,399999999999 47,0721668498521 
499,599999999999 47,0756294380927 
499,799999999999 46,8758066327423 
499,999999999999 46,7806401326844 
500,199999999999 46,750975827778 
500,399999999999 46,6099574907147 
500,599999999999 46,5062377155536 
500,799999999999 46,5308801066454 
500,999999999999 46,3421691246117 
501,199999999999 46,4041637944173 
501,399999999999 46,1710739943631 
501,599999999999 46,1407839059701 
501,799999999999 46,0057980523342 
501,999999999999 45,8670140522899 
502,199999999999 45,8318822192427 
502,399999999999 45,7582122680141 
502,599999999999 45,7363745047276 
502,799999999999 45,6653252115438 
502,999999999999 45,5700993281349 
503,199999999999 45,5053193433261 
503,399999999999 45,4266133445352 
503,599999999999 45,3315452285042 
503,799999999999 45,1800154312265 
503,999999999999 45,1424687632131 
504,199999999999 45,1013570476558 
504,399999999999 44,9956889743575 
504,599999999999 44,9329276294269 
504,799999999999 44,8016403546621 
504,999999999999 44,8092119389584 
505,199999999999 44,7764735884149 
505,399999999999 44,649623689836 
505,599999999999 44,5273557177613 
505,799999999999 44,5462880499354 
505,999999999999 44,4262917069344 
506,199999999999 44,3946978754944 
506,399999999998 44,3424281966127 
506,599999999998 44,2522541884777 
506,799999999998 44,1792957382468 
506,999999999998 44,1039666426091 
507,199999999998 44,0957407837855 
507,399999999998 44,0834087455384 
507,599999999998 43,8864631316797 
507,799999999998 43,7440088143426 
507,999999999998 43,7349321400572 
508,199999999998 43,7735926130773 
508,399999999998 43,6283988859051 
508,599999999998 43,4605545706639 
508,799999999998 43,5993539766069 
508,999999999998 43,7729173515825 
509,199999999998 43,5982598319129 
509,399999999998 43,3044996480469 
509,599999999998 43,2548696496086 
509,799999999998 43,3884814135397 
509,999999999998 43,3564246784478 
510,199999999998 42,9980232009336 
510,399999999998 42,833678130813 
510,599999999998 43,1266252943645 
510,799999999998 43,4046764437146 
510,999999999998 43,1682465766083 
511,199999999998 42,6467689476968 
511,399999999998 42,5608577613983 
511,599999999998 42,9300137186552 
511,799999999998 43,1870512529611 
511,999999999998 42,9560843979786 
512,199999999998 42,50474008107 
512,399999999998 42,4128137670904 
512,599999999998 42,847131340958 
512,799999999998 43,3775605752935 
512,999999999998 43,1148432007283 
513,199999999998 42,3071155090834 
513,399999999998 41,821989852392 
513,599999999999 42,2450645940276 
513,799999999999 43,1335983713079 
513,999999999999 43,3546583793682 
514,199999999999 42,7492947251591 
514,399999999999 41,9187271803716 
514,599999999999 41,8903733041586 
514,799999999999 42,4874940290811 
514,999999999999 43,312151105749 
515,199999999999 43,4561528733555 
515,399999999999 42,7812208821343 
515,599999999999 41,8304483813155 
515,799999999999 41,5984319842146 
515,999999999999 42,2470867150451 
516,199999999999 43,206462737201 
516,399999999999 43,4884282612548 
516,599999999999 42,867568125227 
516,799999999999 41,7158485897634 
516,999999999999 41,2348163590858 
517,199999999999 41,7484819108234 
517,399999999999 42,8648355583194 
517,599999999999 43,6189595902212 
517,8 43,3455219584804 
518 42,0888491309549 
518,2 41,0199954385316 
518,4 41,0387756152234 
518,6 42,0820542982343 
518,8 43,2586665219299 
519 43,5781786409251 
519,2 42,8642717834116 
519,4 41,4756794437814 
519,6 40,5002734124811 
519,8 40,7387427409303 
520 41,8639109662509 
520,2 43,110174355024 
520,4 43,6217115450868 
520,6 42,9948414178853 
520,8 41,3824154396444 
521 40,135167888207 
521,2 40,143217034165 
521,4 41,7803995194918 
521,6 43,0549235182124 
521,8 43,7306775619432 
522 43,3501557864544 
522,200000000001 41,7717892315434 
522,400000000001 40,0748443385912 
522,600000000001 39,5572333272426 
